Area,Item,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,years_since_1990,rain_temp_interaction,pesticides_per_rainfall,avg_temp_squared
Japan,Wheat,32367.0,1668.0,60970.8,15.61,19,26037.48,36.553237388157534,243.67209999999997
Japan,Wheat,32367.0,1668.0,60970.8,15.67,19,26137.56,36.553237388157534,245.5489
Japan,Yams,211519.0,1668.0,60970.8,15.93,19,26571.239999999998,36.553237388157534,253.76489999999998
Japan,Yams,211519.0,1668.0,60970.8,13.55,19,22601.4,36.553237388157534,183.60250000000002
Japan,Yams,211519.0,1668.0,60970.8,16.02,19,26721.36,36.553237388157534,256.6404
Japan,Yams,211519.0,1668.0,60970.8,15.61,19,26037.48,36.553237388157534,243.67209999999997
Japan,Yams,211519.0,1668.0,60970.8,15.67,19,26137.56,36.553237388157534,245.5489
Japan,Maize,25642.0,1668.0,55576.0,16.12,20,26888.16,33.31894482414931,259.85440000000006
Japan,Maize,25642.0,1668.0,55576.0,13.82,20,23051.760000000002,33.31894482414931,190.9924
Japan,Maize,25642.0,1668.0,55576.0,16.01,20,26704.680000000004,33.31894482414931,256.3201
Japan,Maize,25642.0,1668.0,55576.0,15.8,20,26354.4,33.31894482414931,249.64000000000001
Japan,Maize,25642.0,1668.0,55576.0,15.87,20,26471.16,33.31894482414931,251.85689999999997
Japan,Potatoes,277576.0,1668.0,55576.0,16.12,20,26888.16,33.31894482414931,259.85440000000006
Japan,Potatoes,277576.0,1668.0,55576.0,13.82,20,23051.760000000002,33.31894482414931,190.9924
Japan,Potatoes,277576.0,1668.0,55576.0,16.01,20,26704.680000000004,33.31894482414931,256.3201
Japan,Potatoes,277576.0,1668.0,55576.0,15.8,20,26354.4,33.31894482414931,249.64000000000001
Japan,Potatoes,277576.0,1668.0,55576.0,15.87,20,26471.16,33.31894482414931,251.85689999999997
Japan,Rice,65135.0,1668.0,55576.0,16.12,20,26888.16,33.31894482414931,259.85440000000006
Japan,Rice,65135.0,1668.0,55576.0,13.82,20,23051.760000000002,33.31894482414931,190.9924
Japan,Rice,65135.0,1668.0,55576.0,16.01,20,26704.680000000004,33.31894482414931,256.3201
Japan,Rice,65135.0,1668.0,55576.0,15.8,20,26354.4,33.31894482414931,249.64000000000001
Japan,Rice,65135.0,1668.0,55576.0,15.87,20,26471.16,33.31894482414931,251.85689999999997
Japan,Soybeans,16158.0,1668.0,55576.0,16.12,20,26888.16,33.31894482414931,259.85440000000006
Japan,Soybeans,16158.0,1668.0,55576.0,13.82,20,23051.760000000002,33.31894482414931,190.9924
Japan,Soybeans,16158.0,1668.0,55576.0,16.01,20,26704.680000000004,33.31894482414931,256.3201
Japan,Soybeans,16158.0,1668.0,55576.0,15.8,20,26354.4,33.31894482414931,249.64000000000001
Japan,Soybeans,16158.0,1668.0,55576.0,15.87,20,26471.16,33.31894482414931,251.85689999999997
Japan,Sweet potatoes,217531.0,1668.0,55576.0,16.12,20,26888.16,33.31894482414931,259.85440000000006
Japan,Sweet potatoes,217531.0,1668.0,55576.0,13.82,20,23051.760000000002,33.31894482414931,190.9924
Japan,Sweet potatoes,217531.0,1668.0,55576.0,16.01,20,26704.680000000004,33.31894482414931,256.3201
Japan,Sweet potatoes,217531.0,1668.0,55576.0,15.8,20,26354.4,33.31894482414931,249.64000000000001
Japan,Sweet potatoes,217531.0,1668.0,55576.0,15.87,20,26471.16,33.31894482414931,251.85689999999997
Japan,Wheat,27612.0,1668.0,55576.0,16.12,20,26888.16,33.31894482414931,259.85440000000006
Japan,Wheat,27612.0,1668.0,55576.0,13.82,20,23051.760000000002,33.31894482414931,190.9924
Japan,Wheat,27612.0,1668.0,55576.0,16.01,20,26704.680000000004,33.31894482414931,256.3201
Japan,Wheat,27612.0,1668.0,55576.0,15.8,20,26354.4,33.31894482414931,249.64000000000001
Japan,Wheat,27612.0,1668.0,55576.0,15.87,20,26471.16,33.31894482414931,251.85689999999997
Japan,Yams,226963.0,1668.0,55576.0,16.12,20,26888.16,33.31894482414931,259.85440000000006
Japan,Yams,226963.0,1668.0,55576.0,13.82,20,23051.760000000002,33.31894482414931,190.9924
Japan,Yams,226963.0,1668.0,55576.0,16.01,20,26704.680000000004,33.31894482414931,256.3201
Japan,Yams,226963.0,1668.0,55576.0,15.8,20,26354.4,33.31894482414931,249.64000000000001
Japan,Yams,226963.0,1668.0,55576.0,15.87,20,26471.16,33.31894482414931,251.85689999999997
Japan,Maize,25797.0,1668.0,51796.3,15.71,21,26204.280000000002,31.052937631263227,246.80410000000003
Japan,Maize,25797.0,1668.0,51796.3,13.32,21,22217.760000000002,31.052937631263227,177.4224
Japan,Maize,25797.0,1668.0,51796.3,15.62,21,26054.16,31.052937631263227,243.98439999999997
Japan,Maize,25797.0,1668.0,51796.3,15.38,21,25653.84,31.052937631263227,236.54440000000002
Japan,Maize,25797.0,1668.0,51796.3,15.43,21,25737.239999999998,31.052937631263227,238.0849
Japan,Potatoes,294691.0,1668.0,51796.3,15.71,21,26204.280000000002,31.052937631263227,246.80410000000003
Japan,Potatoes,294691.0,1668.0,51796.3,13.32,21,22217.760000000002,31.052937631263227,177.4224
Japan,Potatoes,294691.0,1668.0,51796.3,15.62,21,26054.16,31.052937631263227,243.98439999999997
Japan,Potatoes,294691.0,1668.0,51796.3,15.38,21,25653.84,31.052937631263227,236.54440000000002
Japan,Potatoes,294691.0,1668.0,51796.3,15.43,21,25737.239999999998,31.052937631263227,238.0849
Japan,Rice,66624.0,1668.0,51796.3,15.71,21,26204.280000000002,31.052937631263227,246.80410000000003
Japan,Rice,66624.0,1668.0,51796.3,13.32,21,22217.760000000002,31.052937631263227,177.4224
Japan,Rice,66624.0,1668.0,51796.3,15.62,21,26054.16,31.052937631263227,243.98439999999997
Japan,Rice,66624.0,1668.0,51796.3,15.38,21,25653.84,31.052937631263227,236.54440000000002
Japan,Rice,66624.0,1668.0,51796.3,15.43,21,25737.239999999998,31.052937631263227,238.0849
Japan,Soybeans,16006.0,1668.0,51796.3,15.71,21,26204.280000000002,31.052937631263227,246.80410000000003
Japan,Soybeans,16006.0,1668.0,51796.3,13.32,21,22217.760000000002,31.052937631263227,177.4224
Japan,Soybeans,16006.0,1668.0,51796.3,15.62,21,26054.16,31.052937631263227,243.98439999999997
Japan,Soybeans,16006.0,1668.0,51796.3,15.38,21,25653.84,31.052937631263227,236.54440000000002
Japan,Soybeans,16006.0,1668.0,51796.3,15.43,21,25737.239999999998,31.052937631263227,238.0849
Japan,Sweet potatoes,227738.0,1668.0,51796.3,15.71,21,26204.280000000002,31.052937631263227,246.80410000000003
Japan,Sweet potatoes,227738.0,1668.0,51796.3,13.32,21,22217.760000000002,31.052937631263227,177.4224
Japan,Sweet potatoes,227738.0,1668.0,51796.3,15.62,21,26054.16,31.052937631263227,243.98439999999997
Japan,Sweet potatoes,227738.0,1668.0,51796.3,15.38,21,25653.84,31.052937631263227,236.54440000000002
Japan,Sweet potatoes,227738.0,1668.0,51796.3,15.43,21,25737.239999999998,31.052937631263227,238.0849
Japan,Wheat,35286.0,1668.0,51796.3,15.71,21,26204.280000000002,31.052937631263227,246.80410000000003
Japan,Wheat,35286.0,1668.0,51796.3,13.32,21,22217.760000000002,31.052937631263227,177.4224
Japan,Wheat,35286.0,1668.0,51796.3,15.62,21,26054.16,31.052937631263227,243.98439999999997
Japan,Wheat,35286.0,1668.0,51796.3,15.38,21,25653.84,31.052937631263227,236.54440000000002
Japan,Wheat,35286.0,1668.0,51796.3,15.43,21,25737.239999999998,31.052937631263227,238.0849
Japan,Yams,220905.0,1668.0,51796.3,15.71,21,26204.280000000002,31.052937631263227,246.80410000000003
Japan,Yams,220905.0,1668.0,51796.3,13.32,21,22217.760000000002,31.052937631263227,177.4224
Japan,Yams,220905.0,1668.0,51796.3,15.62,21,26054.16,31.052937631263227,243.98439999999997
Japan,Yams,220905.0,1668.0,51796.3,15.38,21,25653.84,31.052937631263227,236.54440000000002
Japan,Yams,220905.0,1668.0,51796.3,15.43,21,25737.239999999998,31.052937631263227,238.0849
Japan,Maize,26154.0,1668.0,54716.4,15.53,22,25904.039999999997,32.803597102635734,241.18089999999998
Japan,Maize,26154.0,1668.0,54716.4,13.11,22,21867.48,32.803597102635734,171.8721
Japan,Maize,26154.0,1668.0,54716.4,15.54,22,25920.719999999998,32.803597102635734,241.49159999999998
Japan,Maize,26154.0,1668.0,54716.4,15.14,22,25253.52,32.803597102635734,229.2196
Japan,Maize,26154.0,1668.0,54716.4,15.21,22,25370.280000000002,32.803597102635734,231.34410000000003
Japan,Potatoes,307882.0,1668.0,54716.4,15.53,22,25904.039999999997,32.803597102635734,241.18089999999998
Japan,Potatoes,307882.0,1668.0,54716.4,13.11,22,21867.48,32.803597102635734,171.8721
Japan,Potatoes,307882.0,1668.0,54716.4,15.54,22,25920.719999999998,32.803597102635734,241.49159999999998
Japan,Potatoes,307882.0,1668.0,54716.4,15.14,22,25253.52,32.803597102635734,229.2196
Japan,Potatoes,307882.0,1668.0,54716.4,15.21,22,25370.280000000002,32.803597102635734,231.34410000000003
Japan,Rice,67388.0,1668.0,54716.4,15.53,22,25904.039999999997,32.803597102635734,241.18089999999998
Japan,Rice,67388.0,1668.0,54716.4,13.11,22,21867.48,32.803597102635734,171.8721
Japan,Rice,67388.0,1668.0,54716.4,15.54,22,25920.719999999998,32.803597102635734,241.49159999999998
Japan,Rice,67388.0,1668.0,54716.4,15.14,22,25253.52,32.803597102635734,229.2196
Japan,Rice,67388.0,1668.0,54716.4,15.21,22,25370.280000000002,32.803597102635734,231.34410000000003
Japan,Soybeans,17994.0,1668.0,54716.4,15.53,22,25904.039999999997,32.803597102635734,241.18089999999998
Japan,Soybeans,17994.0,1668.0,54716.4,13.11,22,21867.48,32.803597102635734,171.8721
Japan,Soybeans,17994.0,1668.0,54716.4,15.54,22,25920.719999999998,32.803597102635734,241.49159999999998
Japan,Soybeans,17994.0,1668.0,54716.4,15.14,22,25253.52,32.803597102635734,229.2196
Japan,Soybeans,17994.0,1668.0,54716.4,15.21,22,25370.280000000002,32.803597102635734,231.34410000000003
Japan,Sweet potatoes,225747.0,1668.0,54716.4,15.53,22,25904.039999999997,32.803597102635734,241.18089999999998
Japan,Sweet potatoes,225747.0,1668.0,54716.4,13.11,22,21867.48,32.803597102635734,171.8721
Japan,Sweet potatoes,225747.0,1668.0,54716.4,15.54,22,25920.719999999998,32.803597102635734,241.49159999999998
Japan,Sweet potatoes,225747.0,1668.0,54716.4,15.14,22,25253.52,32.803597102635734,229.2196
Japan,Sweet potatoes,225747.0,1668.0,54716.4,15.21,22,25370.280000000002,32.803597102635734,231.34410000000003
Japan,Wheat,41004.0,1668.0,54716.4,15.53,22,25904.039999999997,32.803597102635734,241.18089999999998
Japan,Wheat,41004.0,1668.0,54716.4,13.11,22,21867.48,32.803597102635734,171.8721
Japan,Wheat,41004.0,1668.0,54716.4,15.54,22,25920.719999999998,32.803597102635734,241.49159999999998
Japan,Wheat,41004.0,1668.0,54716.4,15.14,22,25253.52,32.803597102635734,229.2196
Japan,Wheat,41004.0,1668.0,54716.4,15.21,22,25370.280000000002,32.803597102635734,231.34410000000003
Japan,Yams,222059.0,1668.0,54716.4,15.53,22,25904.039999999997,32.803597102635734,241.18089999999998
Japan,Yams,222059.0,1668.0,54716.4,13.11,22,21867.48,32.803597102635734,171.8721
Japan,Yams,222059.0,1668.0,54716.4,15.54,22,25920.719999999998,32.803597102635734,241.49159999999998
Japan,Yams,222059.0,1668.0,54716.4,15.14,22,25253.52,32.803597102635734,229.2196
Japan,Yams,222059.0,1668.0,54716.4,15.21,22,25370.280000000002,32.803597102635734,231.34410000000003
Japan,Maize,27273.0,1668.0,52794.3,16.54,23,27588.719999999998,31.65125897383018,273.5716
Japan,Maize,27273.0,1668.0,52794.3,13.91,23,23201.88,31.65125897383018,193.4881
Japan,Maize,27273.0,1668.0,52794.3,16.3,23,27188.4,31.65125897383018,265.69
Japan,Maize,27273.0,1668.0,52794.3,16.0,23,26688.0,31.65125897383018,256.0
Japan,Maize,27273.0,1668.0,52794.3,16.02,23,26721.36,31.65125897383018,256.6404
Japan,Potatoes,302133.0,1668.0,52794.3,16.54,23,27588.719999999998,31.65125897383018,273.5716
Japan,Potatoes,302133.0,1668.0,52794.3,13.91,23,23201.88,31.65125897383018,193.4881
Japan,Potatoes,302133.0,1668.0,52794.3,16.3,23,27188.4,31.65125897383018,265.69
Japan,Potatoes,302133.0,1668.0,52794.3,16.0,23,26688.0,31.65125897383018,256.0
Japan,Potatoes,302133.0,1668.0,52794.3,16.02,23,26721.36,31.65125897383018,256.6404
Japan,Rice,67280.0,1668.0,52794.3,16.54,23,27588.719999999998,31.65125897383018,273.5716
Japan,Rice,67280.0,1668.0,52794.3,13.91,23,23201.88,31.65125897383018,193.4881
Japan,Rice,67280.0,1668.0,52794.3,16.3,23,27188.4,31.65125897383018,265.69
Japan,Rice,67280.0,1668.0,52794.3,16.0,23,26688.0,31.65125897383018,256.0
Japan,Rice,67280.0,1668.0,52794.3,16.02,23,26721.36,31.65125897383018,256.6404
Japan,Soybeans,15520.0,1668.0,52794.3,16.54,23,27588.719999999998,31.65125897383018,273.5716
Japan,Soybeans,15520.0,1668.0,52794.3,13.91,23,23201.88,31.65125897383018,193.4881
Japan,Soybeans,15520.0,1668.0,52794.3,16.3,23,27188.4,31.65125897383018,265.69
Japan,Soybeans,15520.0,1668.0,52794.3,16.0,23,26688.0,31.65125897383018,256.0
Japan,Soybeans,15520.0,1668.0,52794.3,16.02,23,26721.36,31.65125897383018,256.6404
Japan,Sweet potatoes,244119.0,1668.0,52794.3,16.54,23,27588.719999999998,31.65125897383018,273.5716
Japan,Sweet potatoes,244119.0,1668.0,52794.3,13.91,23,23201.88,31.65125897383018,193.4881
Japan,Sweet potatoes,244119.0,1668.0,52794.3,16.3,23,27188.4,31.65125897383018,265.69
Japan,Sweet potatoes,244119.0,1668.0,52794.3,16.0,23,26688.0,31.65125897383018,256.0
Japan,Sweet potatoes,244119.0,1668.0,52794.3,16.02,23,26721.36,31.65125897383018,256.6404
Japan,Wheat,38616.0,1668.0,52794.3,16.54,23,27588.719999999998,31.65125897383018,273.5716
Japan,Wheat,38616.0,1668.0,52794.3,13.91,23,23201.88,31.65125897383018,193.4881
Japan,Wheat,38616.0,1668.0,52794.3,16.3,23,27188.4,31.65125897383018,265.69
Japan,Wheat,38616.0,1668.0,52794.3,16.0,23,26688.0,31.65125897383018,256.0
Japan,Wheat,38616.0,1668.0,52794.3,16.02,23,26721.36,31.65125897383018,256.6404
Japan,Yams,217415.0,1668.0,52794.3,16.54,23,27588.719999999998,31.65125897383018,273.5716
Japan,Yams,217415.0,1668.0,52794.3,13.91,23,23201.88,31.65125897383018,193.4881
Japan,Yams,217415.0,1668.0,52794.3,16.3,23,27188.4,31.65125897383018,265.69
Japan,Yams,217415.0,1668.0,52794.3,16.0,23,26688.0,31.65125897383018,256.0
Japan,Yams,217415.0,1668.0,52794.3,16.02,23,26721.36,31.65125897383018,256.6404
Kazakhstan,Maize,31214.0,250.0,17182.0,6.2,2,1550.0,68.727999725088,38.440000000000005
Kazakhstan,Maize,31214.0,250.0,17182.0,2.78,2,695.0,68.727999725088,7.728399999999999
Kazakhstan,Potatoes,105923.0,250.0,17182.0,6.2,2,1550.0,68.727999725088,38.440000000000005
Kazakhstan,Potatoes,105923.0,250.0,17182.0,2.78,2,695.0,68.727999725088,7.728399999999999
Kazakhstan,Rice,39915.0,250.0,17182.0,6.2,2,1550.0,68.727999725088,38.440000000000005
Kazakhstan,Rice,39915.0,250.0,17182.0,2.78,2,695.0,68.727999725088,7.728399999999999
Kazakhstan,Sorghum,11765.0,250.0,17182.0,6.2,2,1550.0,68.727999725088,38.440000000000005
Kazakhstan,Sorghum,11765.0,250.0,17182.0,2.78,2,695.0,68.727999725088,7.728399999999999
Kazakhstan,Soybeans,11919.0,250.0,17182.0,6.2,2,1550.0,68.727999725088,38.440000000000005
Kazakhstan,Soybeans,11919.0,250.0,17182.0,2.78,2,695.0,68.727999725088,7.728399999999999
Kazakhstan,Wheat,13324.0,250.0,17182.0,6.2,2,1550.0,68.727999725088,38.440000000000005
Kazakhstan,Wheat,13324.0,250.0,17182.0,2.78,2,695.0,68.727999725088,7.728399999999999
Kazakhstan,Maize,32677.0,250.0,17182.0,5.51,3,1377.5,68.727999725088,30.3601
Kazakhstan,Maize,32677.0,250.0,17182.0,1.63,3,407.5,68.727999725088,2.6569
Kazakhstan,Potatoes,96200.0,250.0,17182.0,5.51,3,1377.5,68.727999725088,30.3601
Kazakhstan,Potatoes,96200.0,250.0,17182.0,1.63,3,407.5,68.727999725088,2.6569
Kazakhstan,Rice,36871.0,250.0,17182.0,5.51,3,1377.5,68.727999725088,30.3601
Kazakhstan,Rice,36871.0,250.0,17182.0,1.63,3,407.5,68.727999725088,2.6569
Kazakhstan,Sorghum,12500.0,250.0,17182.0,5.51,3,1377.5,68.727999725088,30.3601
Kazakhstan,Sorghum,12500.0,250.0,17182.0,1.63,3,407.5,68.727999725088,2.6569
Kazakhstan,Soybeans,11269.0,250.0,17182.0,5.51,3,1377.5,68.727999725088,30.3601
Kazakhstan,Soybeans,11269.0,250.0,17182.0,1.63,3,407.5,68.727999725088,2.6569
Kazakhstan,Wheat,9178.0,250.0,17182.0,5.51,3,1377.5,68.727999725088,30.3601
Kazakhstan,Wheat,9178.0,250.0,17182.0,1.63,3,407.5,68.727999725088,2.6569
Kazakhstan,Maize,22387.0,250.0,17182.0,6.04,4,1510.0,68.727999725088,36.4816
Kazakhstan,Maize,22387.0,250.0,17182.0,3.12,4,780.0,68.727999725088,9.7344
Kazakhstan,Potatoes,95739.0,250.0,17182.0,6.04,4,1510.0,68.727999725088,36.4816
Kazakhstan,Potatoes,95739.0,250.0,17182.0,3.12,4,780.0,68.727999725088,9.7344
Kazakhstan,Rice,27937.0,250.0,17182.0,6.04,4,1510.0,68.727999725088,36.4816
Kazakhstan,Rice,27937.0,250.0,17182.0,3.12,4,780.0,68.727999725088,9.7344
Kazakhstan,Sorghum,12857.0,250.0,17182.0,6.04,4,1510.0,68.727999725088,36.4816
Kazakhstan,Sorghum,12857.0,250.0,17182.0,3.12,4,780.0,68.727999725088,9.7344
Kazakhstan,Soybeans,9667.0,250.0,17182.0,6.04,4,1510.0,68.727999725088,36.4816
Kazakhstan,Soybeans,9667.0,250.0,17182.0,3.12,4,780.0,68.727999725088,9.7344
Kazakhstan,Wheat,7490.0,250.0,17182.0,6.04,4,1510.0,68.727999725088,36.4816
Kazakhstan,Wheat,7490.0,250.0,17182.0,3.12,4,780.0,68.727999725088,9.7344
Kazakhstan,Maize,19316.0,250.0,13535.0,6.53,5,1632.5,54.139999783440004,42.6409
Kazakhstan,Maize,19316.0,250.0,13535.0,4.33,5,1082.5,54.139999783440004,18.7489
Kazakhstan,Potatoes,84589.0,250.0,13535.0,6.53,5,1632.5,54.139999783440004,42.6409
Kazakhstan,Potatoes,84589.0,250.0,13535.0,4.33,5,1082.5,54.139999783440004,18.7489
Kazakhstan,Rice,21932.0,250.0,13535.0,6.53,5,1632.5,54.139999783440004,42.6409
Kazakhstan,Rice,21932.0,250.0,13535.0,4.33,5,1082.5,54.139999783440004,18.7489
Kazakhstan,Sorghum,5000.0,250.0,13535.0,6.53,5,1632.5,54.139999783440004,42.6409
Kazakhstan,Sorghum,5000.0,250.0,13535.0,4.33,5,1082.5,54.139999783440004,18.7489
Kazakhstan,Soybeans,8845.0,250.0,13535.0,6.53,5,1632.5,54.139999783440004,42.6409
Kazakhstan,Soybeans,8845.0,250.0,13535.0,4.33,5,1082.5,54.139999783440004,18.7489
Kazakhstan,Wheat,5748.0,250.0,13535.0,6.53,5,1632.5,54.139999783440004,42.6409
Kazakhstan,Wheat,5748.0,250.0,13535.0,4.33,5,1082.5,54.139999783440004,18.7489
Kazakhstan,Maize,16795.0,250.0,13047.0,5.98,6,1495.0,52.187999791248004,35.760400000000004
Kazakhstan,Maize,16795.0,250.0,13047.0,1.61,6,402.5,52.187999791248004,2.5921000000000003
Kazakhstan,Potatoes,88347.0,250.0,13047.0,5.98,6,1495.0,52.187999791248004,35.760400000000004
Kazakhstan,Potatoes,88347.0,250.0,13047.0,1.61,6,402.5,52.187999791248004,2.5921000000000003
Kazakhstan,Rice,26155.0,250.0,13047.0,5.98,6,1495.0,52.187999791248004,35.760400000000004
Kazakhstan,Rice,26155.0,250.0,13047.0,1.61,6,402.5,52.187999791248004,2.5921000000000003
Kazakhstan,Sorghum,8255.0,250.0,13047.0,5.98,6,1495.0,52.187999791248004,35.760400000000004
Kazakhstan,Sorghum,8255.0,250.0,13047.0,1.61,6,402.5,52.187999791248004,2.5921000000000003
Kazakhstan,Soybeans,8437.0,250.0,13047.0,5.98,6,1495.0,52.187999791248004,35.760400000000004
Kazakhstan,Soybeans,8437.0,250.0,13047.0,1.61,6,402.5,52.187999791248004,2.5921000000000003
Kazakhstan,Wheat,6835.0,250.0,13047.0,5.98,6,1495.0,52.187999791248004,35.760400000000004
Kazakhstan,Wheat,6835.0,250.0,13047.0,1.61,6,402.5,52.187999791248004,2.5921000000000003
Kazakhstan,Maize,18136.0,250.0,8112.0,7.53,7,1882.5,32.447999870208,56.700900000000004
Kazakhstan,Maize,18136.0,250.0,8112.0,4.52,7,1130.0,32.447999870208,20.430399999999995
Kazakhstan,Potatoes,84078.0,250.0,8112.0,7.53,7,1882.5,32.447999870208,56.700900000000004
Kazakhstan,Potatoes,84078.0,250.0,8112.0,4.52,7,1130.0,32.447999870208,20.430399999999995
Kazakhstan,Rice,30765.0,250.0,8112.0,7.53,7,1882.5,32.447999870208,56.700900000000004
Kazakhstan,Rice,30765.0,250.0,8112.0,4.52,7,1130.0,32.447999870208,20.430399999999995
Kazakhstan,Sorghum,6250.0,250.0,8112.0,7.53,7,1882.5,32.447999870208,56.700900000000004
Kazakhstan,Sorghum,6250.0,250.0,8112.0,4.52,7,1130.0,32.447999870208,20.430399999999995
Kazakhstan,Soybeans,10445.0,250.0,8112.0,7.53,7,1882.5,32.447999870208,56.700900000000004
Kazakhstan,Soybeans,10445.0,250.0,8112.0,4.52,7,1130.0,32.447999870208,20.430399999999995
Kazakhstan,Wheat,8449.0,250.0,8112.0,7.53,7,1882.5,32.447999870208,56.700900000000004
Kazakhstan,Wheat,8449.0,250.0,8112.0,4.52,7,1130.0,32.447999870208,20.430399999999995
Kazakhstan,Maize,26780.0,250.0,6416.14,6.94,8,1735.0,25.66455989734176,48.1636
Kazakhstan,Maize,26780.0,250.0,6416.14,3.25,8,812.5,25.66455989734176,10.5625
Kazakhstan,Potatoes,76679.0,250.0,6416.14,6.94,8,1735.0,25.66455989734176,48.1636
Kazakhstan,Potatoes,76679.0,250.0,6416.14,3.25,8,812.5,25.66455989734176,10.5625
Kazakhstan,Rice,32162.0,250.0,6416.14,6.94,8,1735.0,25.66455989734176,48.1636
Kazakhstan,Rice,32162.0,250.0,6416.14,3.25,8,812.5,25.66455989734176,10.5625
Kazakhstan,Sorghum,7692.0,250.0,6416.14,6.94,8,1735.0,25.66455989734176,48.1636
Kazakhstan,Sorghum,7692.0,250.0,6416.14,3.25,8,812.5,25.66455989734176,10.5625
Kazakhstan,Soybeans,13359.0,250.0,6416.14,6.94,8,1735.0,25.66455989734176,48.1636
Kazakhstan,Soybeans,13359.0,250.0,6416.14,3.25,8,812.5,25.66455989734176,10.5625
Kazakhstan,Wheat,5200.0,250.0,6416.14,6.94,8,1735.0,25.66455989734176,48.1636
Kazakhstan,Wheat,5200.0,250.0,6416.14,3.25,8,812.5,25.66455989734176,10.5625
Kazakhstan,Maize,30168.0,250.0,4720.28,7.09,9,1772.5,18.88111992447552,50.2681
Kazakhstan,Maize,30168.0,250.0,4720.28,3.73,9,932.5,18.88111992447552,13.9129
Kazakhstan,Potatoes,107532.0,250.0,4720.28,7.09,9,1772.5,18.88111992447552,50.2681
Kazakhstan,Potatoes,107532.0,250.0,4720.28,3.73,9,932.5,18.88111992447552,13.9129
Kazakhstan,Rice,28070.0,250.0,4720.28,7.09,9,1772.5,18.88111992447552,50.2681
Kazakhstan,Rice,28070.0,250.0,4720.28,3.73,9,932.5,18.88111992447552,13.9129
Kazakhstan,Sorghum,50000.0,250.0,4720.28,7.09,9,1772.5,18.88111992447552,50.2681
Kazakhstan,Sorghum,50000.0,250.0,4720.28,3.73,9,932.5,18.88111992447552,13.9129
Kazakhstan,Soybeans,13000.0,250.0,4720.28,7.09,9,1772.5,18.88111992447552,50.2681
Kazakhstan,Soybeans,13000.0,250.0,4720.28,3.73,9,932.5,18.88111992447552,13.9129
Kazakhstan,Wheat,12868.0,250.0,4720.28,7.09,9,1772.5,18.88111992447552,50.2681
Kazakhstan,Wheat,12868.0,250.0,4720.28,3.73,9,932.5,18.88111992447552,13.9129
Kazakhstan,Maize,33350.0,250.0,3024.42,7.26,10,1815.0,12.097679951609281,52.7076
Kazakhstan,Maize,33350.0,250.0,3024.42,3.23,10,807.5,12.097679951609281,10.4329
Kazakhstan,Potatoes,106383.0,250.0,3024.42,7.26,10,1815.0,12.097679951609281,52.7076
Kazakhstan,Potatoes,106383.0,250.0,3024.42,3.23,10,807.5,12.097679951609281,10.4329
Kazakhstan,Rice,29723.0,250.0,3024.42,7.26,10,1815.0,12.097679951609281,52.7076
Kazakhstan,Rice,29723.0,250.0,3024.42,3.23,10,807.5,12.097679951609281,10.4329
Kazakhstan,Sorghum,65862.0,250.0,3024.42,7.26,10,1815.0,12.097679951609281,52.7076
Kazakhstan,Sorghum,65862.0,250.0,3024.42,3.23,10,807.5,12.097679951609281,10.4329
Kazakhstan,Soybeans,11343.0,250.0,3024.42,7.26,10,1815.0,12.097679951609281,52.7076
Kazakhstan,Soybeans,11343.0,250.0,3024.42,3.23,10,807.5,12.097679951609281,10.4329
Kazakhstan,Wheat,9028.0,250.0,3024.42,7.26,10,1815.0,12.097679951609281,52.7076
Kazakhstan,Wheat,9028.0,250.0,3024.42,3.23,10,807.5,12.097679951609281,10.4329
Kazakhstan,Maize,37125.0,250.0,3007.26,7.23,11,1807.5,12.029039951883842,52.27290000000001
Kazakhstan,Maize,37125.0,250.0,3007.26,3.85,11,962.5,12.029039951883842,14.822500000000002
Kazakhstan,Potatoes,132897.0,250.0,3007.26,7.23,11,1807.5,12.029039951883842,52.27290000000001
Kazakhstan,Potatoes,132897.0,250.0,3007.26,3.85,11,962.5,12.029039951883842,14.822500000000002
Kazakhstan,Rice,28714.0,250.0,3007.26,7.23,11,1807.5,12.029039951883842,52.27290000000001
Kazakhstan,Rice,28714.0,250.0,3007.26,3.85,11,962.5,12.029039951883842,14.822500000000002
Kazakhstan,Sorghum,31915.0,250.0,3007.26,7.23,11,1807.5,12.029039951883842,52.27290000000001
Kazakhstan,Sorghum,31915.0,250.0,3007.26,3.85,11,962.5,12.029039951883842,14.822500000000002
Kazakhstan,Soybeans,13561.0,250.0,3007.26,7.23,11,1807.5,12.029039951883842,52.27290000000001
Kazakhstan,Soybeans,13561.0,250.0,3007.26,3.85,11,962.5,12.029039951883842,14.822500000000002
Kazakhstan,Wheat,11803.0,250.0,3007.26,7.23,11,1807.5,12.029039951883842,52.27290000000001
Kazakhstan,Wheat,11803.0,250.0,3007.26,3.85,11,962.5,12.029039951883842,14.822500000000002
Kazakhstan,Maize,41370.0,250.0,3361.84,7.4,12,1850.0,13.447359946210561,54.760000000000005
Kazakhstan,Maize,41370.0,250.0,3361.84,4.77,12,1192.5,13.447359946210561,22.752899999999997
Kazakhstan,Potatoes,139278.0,250.0,3361.84,7.4,12,1850.0,13.447359946210561,54.760000000000005
Kazakhstan,Potatoes,139278.0,250.0,3361.84,4.77,12,1192.5,13.447359946210561,22.752899999999997
